dataset,split,index,dialect_group,raw_dialect
hard,test,3219,OTHER_MIXED,GLF
hard,test,3220,MSA,MSA
hard,test,3221,MSA,MSA
hard,test,3222,MSA,MSA
hard,test,3223,OTHER_MIXED,LEV
hard,test,3224,MSA,MSA
hard,test,3225,MSA,MSA
hard,test,3226,MSA,MSA
hard,test,3227,MSA,MSA
hard,test,3228,MSA,MSA
hard,test,3229,OTHER_MIXED,GLF
hard,test,3230,OTHER_MIXED,GLF
hard,test,3231,MSA,MSA
hard,test,3232,OTHER_MIXED,LEV
hard,test,3233,MSA,MSA
hard,test,3234,OTHER_MIXED,GLF
hard,test,3235,OTHER_MIXED,GLF
hard,test,3236,MSA,MSA
hard,test,3237,MSA,MSA
hard,test,3238,MSA,MSA
hard,test,3239,MSA,MSA
hard,test,3240,OTHER_MIXED,GLF
hard,test,3241,MSA,MSA
hard,test,3242,OTHER_MIXED,GLF
hard,test,3243,OTHER_MIXED,GLF
hard,test,3244,EGY,EGY
hard,test,3245,MSA,MSA
hard,test,3246,MSA,MSA
hard,test,3247,MSA,MSA
hard,test,3248,OTHER_MIXED,GLF
hard,test,3249,MAGHREB,MAGHREB
hard,test,3250,MSA,MSA
hard,test,3251,MSA,MSA
hard,test,3252,MSA,MSA
hard,test,3253,OTHER_MIXED,GLF
hard,test,3254,MSA,MSA
hard,test,3255,OTHER_MIXED,GLF
hard,test,3256,OTHER_MIXED,GLF
hard,test,3257,MSA,MSA
hard,test,3258,MSA,MSA
hard,test,3259,OTHER_MIXED,GLF
hard,test,3260,OTHER_MIXED,GLF
hard,test,3261,MSA,MSA
hard,test,3262,OTHER_MIXED,GLF
hard,test,3263,OTHER_MIXED,GLF
hard,test,3264,OTHER_MIXED,GLF
hard,test,3265,OTHER_MIXED,LEV
hard,test,3266,OTHER_MIXED,GLF
hard,test,3267,MSA,MSA
hard,test,3268,MSA,MSA
hard,test,3269,MSA,MSA
hard,test,3270,MSA,MSA
hard,test,3271,MSA,MSA
hard,test,3272,MSA,MSA
hard,test,3273,MSA,MSA
hard,test,3274,MAGHREB,MAGHREB
hard,test,3275,OTHER_MIXED,GLF
hard,test,3276,OTHER_MIXED,GLF
hard,test,3277,MSA,MSA
hard,test,3278,EGY,EGY
hard,test,3279,OTHER_MIXED,GLF
hard,test,3280,MSA,MSA
hard,test,3281,MSA,MSA
hard,test,3282,MSA,MSA
hard,test,3283,MSA,MSA
hard,test,3284,MSA,MSA
hard,test,3285,OTHER_MIXED,LEV
hard,test,3286,OTHER_MIXED,GLF
hard,test,3287,MSA,MSA
hard,test,3288,MAGHREB,MAGHREB
hard,test,3289,MSA,MSA
hard,test,3290,MSA,MSA
hard,test,3291,MSA,MSA
hard,test,3292,MSA,MSA
hard,test,3293,MAGHREB,MAGHREB
hard,test,3294,MSA,MSA
hard,test,3295,MSA,MSA
hard,test,3296,MSA,MSA
hard,test,3297,MSA,MSA
hard,test,3298,OTHER_MIXED,GLF
hard,test,3299,MSA,MSA
hard,test,3300,MSA,MSA
hard,test,3301,MSA,MSA
hard,test,3302,MSA,MSA
hard,test,3303,OTHER_MIXED,GLF
hard,test,3304,MSA,MSA
hard,test,3305,MSA,MSA
hard,test,3306,MSA,MSA
hard,test,3307,MSA,MSA
hard,test,3308,OTHER_MIXED,GLF
hard,test,3309,MSA,MSA
hard,test,3310,OTHER_MIXED,LEV
hard,test,3311,OTHER_MIXED,GLF
hard,test,3312,OTHER_MIXED,LEV
hard,test,3313,OTHER_MIXED,GLF
hard,test,3314,MSA,MSA
hard,test,3315,MSA,MSA
hard,test,3316,OTHER_MIXED,GLF
hard,test,3317,MSA,MSA
hard,test,3318,MSA,MSA
hard,test,3319,OTHER_MIXED,LEV
hard,test,3320,OTHER_MIXED,GLF
hard,test,3321,MSA,MSA
hard,test,3322,OTHER_MIXED,LEV
hard,test,3323,MSA,MSA
hard,test,3324,MSA,MSA
hard,test,3325,MSA,MSA
hard,test,3326,MSA,MSA
hard,test,3327,MSA,MSA
hard,test,3328,MSA,MSA
hard,test,3329,MSA,MSA
hard,test,3330,MSA,MSA
hard,test,3331,OTHER_MIXED,GLF
hard,test,3332,OTHER_MIXED,GLF
hard,test,3333,MAGHREB,MAGHREB
hard,test,3334,MSA,MSA
hard,test,3335,MSA,MSA
hard,test,3336,OTHER_MIXED,GLF
hard,test,3337,MSA,MSA
hard,test,3338,MSA,MSA
hard,test,3339,OTHER_MIXED,GLF
hard,test,3340,MSA,MSA
hard,test,3341,OTHER_MIXED,GLF
hard,test,3342,MSA,MSA
hard,test,3343,OTHER_MIXED,GLF
hard,test,3344,MSA,MSA
hard,test,3345,MSA,MSA
hard,test,3346,OTHER_MIXED,GLF
hard,test,3347,MSA,MSA
hard,test,3348,MSA,MSA
hard,test,3349,MSA,MSA
hard,test,3350,MSA,MSA
hard,test,3351,MSA,MSA
hard,test,3352,MSA,MSA
hard,test,3353,OTHER_MIXED,LEV
hard,test,3354,MSA,MSA
hard,test,3355,MSA,MSA
hard,test,3356,OTHER_MIXED,GLF
hard,test,3357,MSA,MSA
hard,test,3358,MSA,MSA
hard,test,3359,MSA,MSA
hard,test,3360,MSA,MSA
hard,test,3361,MSA,MSA
hard,test,3362,MSA,MSA
hard,test,3363,MSA,MSA
hard,test,3364,MSA,MSA
hard,test,3365,MSA,MSA
hard,test,3366,MSA,MSA
hard,test,3367,MSA,MSA
hard,test,3368,OTHER_MIXED,GLF
hard,test,3369,OTHER_MIXED,GLF
hard,test,3370,MSA,MSA
hard,test,3371,MSA,MSA
hard,test,3372,MSA,MSA
hard,test,3373,OTHER_MIXED,LEV
hard,test,3374,MSA,MSA
hard,test,3375,MSA,MSA
hard,test,3376,MAGHREB,MAGHREB
hard,test,3377,MSA,MSA
hard,test,3378,MSA,MSA
hard,test,3379,OTHER_MIXED,LEV
hard,test,3380,MSA,MSA
hard,test,3381,OTHER_MIXED,GLF
hard,test,3382,OTHER_MIXED,LEV
hard,test,3383,MSA,MSA
hard,test,3384,MSA,MSA
hard,test,3385,MSA,MSA
hard,test,3386,MSA,MSA
hard,test,3387,MSA,MSA
hard,test,3388,MSA,MSA
hard,test,3389,MSA,MSA
hard,test,3390,MSA,MSA
hard,test,3391,MSA,MSA
hard,test,3392,OTHER_MIXED,GLF
hard,test,3393,MSA,MSA
hard,test,3394,OTHER_MIXED,LEV
hard,test,3395,OTHER_MIXED,LEV
hard,test,3396,MSA,MSA
hard,test,3397,MSA,MSA
hard,test,3398,MSA,MSA
hard,test,3399,MSA,MSA
hard,test,3400,OTHER_MIXED,GLF
hard,test,3401,MSA,MSA
hard,test,3402,MSA,MSA
hard,test,3403,EGY,EGY
hard,test,3404,MSA,MSA
hard,test,3405,OTHER_MIXED,GLF
hard,test,3406,MAGHREB,MAGHREB
hard,test,3407,MSA,MSA
hard,test,3408,MSA,MSA
hard,test,3409,MSA,MSA
hard,test,3410,MAGHREB,MAGHREB
hard,test,3411,OTHER_MIXED,GLF
hard,test,3412,OTHER_MIXED,GLF
hard,test,3413,MSA,MSA
hard,test,3414,MSA,MSA
hard,test,3415,OTHER_MIXED,GLF
hard,test,3416,MSA,MSA
hard,test,3417,MSA,MSA
hard,test,3418,MSA,MSA
hard,test,3419,OTHER_MIXED,GLF
hard,test,3420,MSA,MSA
hard,test,3421,MSA,MSA
hard,test,3422,MSA,MSA
hard,test,3423,OTHER_MIXED,GLF
hard,test,3424,MSA,MSA
hard,test,3425,OTHER_MIXED,GLF
hard,test,3426,OTHER_MIXED,GLF
hard,test,3427,MSA,MSA
hard,test,3428,MSA,MSA
hard,test,3429,MAGHREB,MAGHREB
hard,test,3430,MSA,MSA
hard,test,3431,MSA,MSA
hard,test,3432,OTHER_MIXED,GLF
hard,test,3433,MSA,MSA
hard,test,3434,MSA,MSA
hard,test,3435,MSA,MSA
hard,test,3436,MSA,MSA
hard,test,3437,OTHER_MIXED,GLF
hard,test,3438,OTHER_MIXED,GLF
hard,test,3439,OTHER_MIXED,GLF
hard,test,3440,MSA,MSA
hard,test,3441,MSA,MSA
hard,test,3442,OTHER_MIXED,GLF
hard,test,3443,MSA,MSA
hard,test,3444,OTHER_MIXED,GLF
hard,test,3445,MSA,MSA
hard,test,3446,EGY,EGY
hard,test,3447,MSA,MSA
hard,test,3448,OTHER_MIXED,GLF
hard,test,3449,MSA,MSA
hard,test,3450,MSA,MSA
hard,test,3451,MSA,MSA
hard,test,3452,OTHER_MIXED,GLF
hard,test,3453,MSA,MSA
hard,test,3454,MSA,MSA
hard,test,3455,OTHER_MIXED,GLF
hard,test,3456,OTHER_MIXED,GLF
hard,test,3457,MSA,MSA
hard,test,3458,MSA,MSA
hard,test,3459,MSA,MSA
hard,test,3460,OTHER_MIXED,GLF
hard,test,3461,MSA,MSA
hard,test,3462,OTHER_MIXED,LEV
hard,test,3463,OTHER_MIXED,GLF
hard,test,3464,OTHER_MIXED,GLF
hard,test,3465,MSA,MSA
hard,test,3466,MSA,MSA
hard,test,3467,MSA,MSA
hard,test,3468,MSA,MSA
hard,test,3469,OTHER_MIXED,LEV
hard,test,3470,OTHER_MIXED,LEV
hard,test,3471,MSA,MSA
hard,test,3472,MSA,MSA
hard,test,3473,MSA,MSA
hard,test,3474,OTHER_MIXED,GLF
hard,test,3475,MSA,MSA
hard,test,3476,MSA,MSA
hard,test,3477,MSA,MSA
hard,test,3478,MSA,MSA
hard,test,3479,OTHER_MIXED,LEV
hard,test,3480,MSA,MSA
hard,test,3481,EGY,EGY
hard,test,3482,MSA,MSA
hard,test,3483,MSA,MSA
hard,test,3484,MSA,MSA
hard,test,3485,OTHER_MIXED,GLF
hard,test,3486,MSA,MSA
hard,test,3487,MSA,MSA
hard,test,3488,MSA,MSA
hard,test,3489,MSA,MSA
hard,test,3490,OTHER_MIXED,GLF
hard,test,3491,MSA,MSA
hard,test,3492,MSA,MSA
hard,test,3493,OTHER_MIXED,GLF
hard,test,3494,MSA,MSA
hard,test,3495,MSA,MSA
hard,test,3496,MSA,MSA
hard,test,3497,MSA,MSA
hard,test,3498,OTHER_MIXED,GLF
hard,test,3499,MSA,MSA
hard,test,3500,MSA,MSA
hard,test,3501,OTHER_MIXED,GLF
hard,test,3502,MSA,MSA
hard,test,3503,OTHER_MIXED,GLF
hard,test,3504,OTHER_MIXED,GLF
hard,test,3505,MAGHREB,MAGHREB
hard,test,3506,MSA,MSA
hard,test,3507,MSA,MSA
hard,test,3508,MSA,MSA
hard,test,3509,OTHER_MIXED,GLF
hard,test,3510,MSA,MSA
hard,test,3511,MSA,MSA
hard,test,3512,MSA,MSA
hard,test,3513,OTHER_MIXED,GLF
hard,test,3514,OTHER_MIXED,GLF
hard,test,3515,MSA,MSA
hard,test,3516,MSA,MSA
hard,test,3517,OTHER_MIXED,GLF
hard,test,3518,OTHER_MIXED,GLF
hard,test,3519,MSA,MSA
hard,test,3520,OTHER_MIXED,GLF
hard,test,3521,EGY,EGY
hard,test,3522,MSA,MSA
hard,test,3523,MSA,MSA
hard,test,3524,MSA,MSA
hard,test,3525,MSA,MSA
hard,test,3526,OTHER_MIXED,GLF
hard,test,3527,MSA,MSA
hard,test,3528,OTHER_MIXED,GLF
hard,test,3529,MSA,MSA
hard,test,3530,OTHER_MIXED,LEV
hard,test,3531,OTHER_MIXED,GLF
hard,test,3532,MSA,MSA
hard,test,3533,OTHER_MIXED,GLF
hard,test,3534,MSA,MSA
hard,test,3535,MSA,MSA
hard,test,3536,MSA,MSA
hard,test,3537,MSA,MSA
hard,test,3538,MSA,MSA
hard,test,3539,OTHER_MIXED,GLF
hard,test,3540,OTHER_MIXED,GLF
hard,test,3541,OTHER_MIXED,LEV
hard,test,3542,MSA,MSA
hard,test,3543,OTHER_MIXED,GLF
hard,test,3544,MSA,MSA
hard,test,3545,MSA,MSA
hard,test,3546,MSA,MSA
hard,test,3547,MSA,MSA
hard,test,3548,MSA,MSA
hard,test,3549,MSA,MSA
hard,test,3550,OTHER_MIXED,GLF
hard,test,3551,MSA,MSA
hard,test,3552,OTHER_MIXED,GLF
hard,test,3553,MSA,MSA
hard,test,3554,MSA,MSA
hard,test,3555,OTHER_MIXED,GLF
hard,test,3556,MSA,MSA
hard,test,3557,MAGHREB,MAGHREB
hard,test,3558,MSA,MSA
hard,test,3559,MSA,MSA
hard,test,3560,OTHER_MIXED,LEV
hard,test,3561,OTHER_MIXED,GLF
hard,test,3562,MSA,MSA
hard,test,3563,MSA,MSA
hard,test,3564,MSA,MSA
hard,test,3565,OTHER_MIXED,LEV
hard,test,3566,MSA,MSA
hard,test,3567,OTHER_MIXED,GLF
hard,test,3568,MSA,MSA
hard,test,3569,MSA,MSA
hard,test,3570,MSA,MSA
hard,test,3571,MSA,MSA
hard,test,3572,MSA,MSA
hard,test,3573,MSA,MSA
hard,test,3574,MSA,MSA
hard,test,3575,MSA,MSA
hard,test,3576,MSA,MSA
hard,test,3577,MSA,MSA
hard,test,3578,OTHER_MIXED,GLF
hard,test,3579,MSA,MSA
hard,test,3580,OTHER_MIXED,GLF
hard,test,3581,MSA,MSA
hard,test,3582,OTHER_MIXED,GLF
hard,test,3583,MSA,MSA
hard,test,3584,OTHER_MIXED,GLF
hard,test,3585,MSA,MSA
hard,test,3586,MSA,MSA
hard,test,3587,MSA,MSA
hard,test,3588,OTHER_MIXED,GLF
hard,test,3589,OTHER_MIXED,GLF
hard,test,3590,OTHER_MIXED,GLF
hard,test,3591,MSA,MSA
hard,test,3592,MSA,MSA
hard,test,3593,MSA,MSA
hard,test,3594,MSA,MSA
hard,test,3595,MSA,MSA
hard,test,3596,OTHER_MIXED,GLF
hard,test,3597,MSA,MSA
hard,test,3598,OTHER_MIXED,LEV
hard,test,3599,MSA,MSA
hard,test,3600,MSA,MSA
hard,test,3601,OTHER_MIXED,LEV
hard,test,3602,OTHER_MIXED,LEV
hard,test,3603,MAGHREB,MAGHREB
hard,test,3604,MSA,MSA
hard,test,3605,MAGHREB,MAGHREB
hard,test,3606,MSA,MSA
hard,test,3607,MSA,MSA
hard,test,3608,OTHER_MIXED,GLF
hard,test,3609,MSA,MSA
hard,test,3610,OTHER_MIXED,GLF
hard,test,3611,OTHER_MIXED,GLF
hard,test,3612,MSA,MSA
hard,test,3613,MSA,MSA
hard,test,3614,MSA,MSA
hard,test,3615,MSA,MSA
hard,test,3616,MSA,MSA
hard,test,3617,MSA,MSA
hard,test,3618,OTHER_MIXED,GLF
hard,test,3619,MSA,MSA
hard,test,3620,MSA,MSA
hard,test,3621,OTHER_MIXED,GLF
hard,test,3622,MSA,MSA
hard,test,3623,MSA,MSA
hard,test,3624,OTHER_MIXED,LEV
hard,test,3625,OTHER_MIXED,GLF
hard,test,3626,MSA,MSA
hard,test,3627,MSA,MSA
hard,test,3628,OTHER_MIXED,LEV
hard,test,3629,OTHER_MIXED,GLF
hard,test,3630,OTHER_MIXED,LEV
hard,test,3631,OTHER_MIXED,GLF
hard,test,3632,OTHER_MIXED,LEV
hard,test,3633,MSA,MSA
hard,test,3634,MSA,MSA
hard,test,3635,MSA,MSA
hard,test,3636,OTHER_MIXED,GLF
hard,test,3637,MAGHREB,MAGHREB
hard,test,3638,MSA,MSA
hard,test,3639,MSA,MSA
hard,test,3640,MSA,MSA
hard,test,3641,OTHER_MIXED,LEV
hard,test,3642,MSA,MSA
hard,test,3643,OTHER_MIXED,LEV
hard,test,3644,MSA,MSA
hard,test,3645,MSA,MSA
hard,test,3646,MSA,MSA
hard,test,3647,OTHER_MIXED,GLF
hard,test,3648,MSA,MSA
hard,test,3649,MSA,MSA
hard,test,3650,MSA,MSA
hard,test,3651,OTHER_MIXED,GLF
hard,test,3652,MSA,MSA
hard,test,3653,MSA,MSA
hard,test,3654,MSA,MSA
hard,test,3655,MSA,MSA
hard,test,3656,MSA,MSA
hard,test,3657,OTHER_MIXED,GLF
hard,test,3658,OTHER_MIXED,GLF
hard,test,3659,MSA,MSA
hard,test,3660,MSA,MSA
hard,test,3661,MSA,MSA
hard,test,3662,OTHER_MIXED,GLF
hard,test,3663,OTHER_MIXED,LEV
hard,test,3664,MSA,MSA
hard,test,3665,OTHER_MIXED,LEV
hard,test,3666,MSA,MSA
hard,test,3667,MSA,MSA
hard,test,3668,MSA,MSA
hard,test,3669,MSA,MSA
hard,test,3670,OTHER_MIXED,GLF
hard,test,3671,MSA,MSA
hard,test,3672,MSA,MSA
hard,test,3673,OTHER_MIXED,LEV
hard,test,3674,OTHER_MIXED,GLF
hard,test,3675,MSA,MSA
hard,test,3676,MSA,MSA
hard,test,3677,MAGHREB,MAGHREB
hard,test,3678,OTHER_MIXED,GLF
hard,test,3679,OTHER_MIXED,GLF
hard,test,3680,MSA,MSA
hard,test,3681,MSA,MSA
hard,test,3682,OTHER_MIXED,LEV
hard,test,3683,OTHER_MIXED,GLF
hard,test,3684,MSA,MSA
hard,test,3685,MSA,MSA
hard,test,3686,MSA,MSA
hard,test,3687,MSA,MSA
hard,test,3688,MSA,MSA
hard,test,3689,MSA,MSA
hard,test,3690,MSA,MSA
hard,test,3691,OTHER_MIXED,GLF
hard,test,3692,MSA,MSA
hard,test,3693,MSA,MSA
hard,test,3694,MSA,MSA
hard,test,3695,MSA,MSA
hard,test,3696,OTHER_MIXED,GLF
hard,test,3697,MSA,MSA
hard,test,3698,MSA,MSA
hard,test,3699,MSA,MSA
hard,test,3700,MSA,MSA
hard,test,3701,MSA,MSA
hard,test,3702,MSA,MSA
hard,test,3703,MSA,MSA
hard,test,3704,MSA,MSA
hard,test,3705,MSA,MSA
hard,test,3706,MSA,MSA
hard,test,3707,MSA,MSA
hard,test,3708,MAGHREB,MAGHREB
hard,test,3709,MSA,MSA
hard,test,3710,MSA,MSA
hard,test,3711,MSA,MSA
hard,test,3712,MSA,MSA
hard,test,3713,OTHER_MIXED,LEV
hard,test,3714,MSA,MSA
hard,test,3715,MSA,MSA
hard,test,3716,MSA,MSA
hard,test,3717,MSA,MSA
hard,test,3718,OTHER_MIXED,GLF
hard,test,3719,MSA,MSA
hard,test,3720,MSA,MSA
hard,test,3721,OTHER_MIXED,GLF
hard,test,3722,MSA,MSA
hard,test,3723,OTHER_MIXED,GLF
hard,test,3724,OTHER_MIXED,LEV
hard,test,3725,MSA,MSA
hard,test,3726,OTHER_MIXED,GLF
hard,test,3727,OTHER_MIXED,LEV
hard,test,3728,OTHER_MIXED,GLF
hard,test,3729,MSA,MSA
hard,test,3730,MSA,MSA
hard,test,3731,OTHER_MIXED,GLF
hard,test,3732,OTHER_MIXED,GLF
hard,test,3733,MSA,MSA
hard,test,3734,MSA,MSA
hard,test,3735,MSA,MSA
hard,test,3736,MSA,MSA
hard,test,3737,MSA,MSA
hard,test,3738,MAGHREB,MAGHREB
hard,test,3739,MSA,MSA
hard,test,3740,OTHER_MIXED,GLF
hard,test,3741,MSA,MSA
hard,test,3742,MSA,MSA
hard,test,3743,OTHER_MIXED,GLF
hard,test,3744,MSA,MSA
hard,test,3745,MSA,MSA
hard,test,3746,OTHER_MIXED,GLF
hard,test,3747,MSA,MSA
hard,test,3748,MSA,MSA
hard,test,3749,MSA,MSA
hard,test,3750,MSA,MSA
hard,test,3751,OTHER_MIXED,LEV
hard,test,3752,MSA,MSA
hard,test,3753,MSA,MSA
hard,test,3754,OTHER_MIXED,LEV
hard,test,3755,MSA,MSA
hard,test,3756,MSA,MSA
hard,test,3757,MSA,MSA
hard,test,3758,MSA,MSA
hard,test,3759,MSA,MSA
hard,test,3760,OTHER_MIXED,LEV
hard,test,3761,MSA,MSA
hard,test,3762,MAGHREB,MAGHREB
hard,test,3763,MSA,MSA
hard,test,3764,OTHER_MIXED,GLF
hard,test,3765,MSA,MSA
hard,test,3766,OTHER_MIXED,GLF
hard,test,3767,MSA,MSA
hard,test,3768,OTHER_MIXED,LEV
hard,test,3769,MSA,MSA
hard,test,3770,OTHER_MIXED,GLF
hard,test,3771,MSA,MSA
hard,test,3772,MSA,MSA
hard,test,3773,OTHER_MIXED,GLF
hard,test,3774,MSA,MSA
hard,test,3775,MSA,MSA
hard,test,3776,OTHER_MIXED,GLF
hard,test,3777,MSA,MSA
hard,test,3778,OTHER_MIXED,GLF
hard,test,3779,OTHER_MIXED,GLF
hard,test,3780,MSA,MSA
hard,test,3781,MSA,MSA
hard,test,3782,OTHER_MIXED,GLF
hard,test,3783,MSA,MSA
hard,test,3784,MSA,MSA
hard,test,3785,MSA,MSA
hard,test,3786,OTHER_MIXED,GLF
hard,test,3787,MSA,MSA
hard,test,3788,OTHER_MIXED,GLF
hard,test,3789,OTHER_MIXED,GLF
hard,test,3790,MSA,MSA
hard,test,3791,MSA,MSA
hard,test,3792,OTHER_MIXED,GLF
hard,test,3793,MSA,MSA
hard,test,3794,MSA,MSA
hard,test,3795,MSA,MSA
hard,test,3796,MSA,MSA
hard,test,3797,OTHER_MIXED,GLF
hard,test,3798,OTHER_MIXED,GLF
hard,test,3799,MSA,MSA
hard,test,3800,OTHER_MIXED,GLF
hard,test,3801,MSA,MSA
hard,test,3802,MSA,MSA
hard,test,3803,MSA,MSA
hard,test,3804,OTHER_MIXED,LEV
hard,test,3805,MSA,MSA
hard,test,3806,OTHER_MIXED,LEV
hard,test,3807,MSA,MSA
hard,test,3808,OTHER_MIXED,LEV
hard,test,3809,OTHER_MIXED,GLF
hard,test,3810,OTHER_MIXED,GLF
hard,test,3811,MSA,MSA
hard,test,3812,MSA,MSA
hard,test,3813,MSA,MSA
hard,test,3814,MSA,MSA
hard,test,3815,OTHER_MIXED,GLF
hard,test,3816,MSA,MSA
hard,test,3817,OTHER_MIXED,GLF
hard,test,3818,MSA,MSA
hard,test,3819,OTHER_MIXED,GLF
hard,test,3820,MSA,MSA
hard,test,3821,OTHER_MIXED,LEV
hard,test,3822,MSA,MSA
hard,test,3823,MSA,MSA
hard,test,3824,MSA,MSA
hard,test,3825,MSA,MSA
hard,test,3826,OTHER_MIXED,GLF
hard,test,3827,OTHER_MIXED,GLF
hard,test,3828,MSA,MSA
hard,test,3829,MSA,MSA
hard,test,3830,MSA,MSA
hard,test,3831,MSA,MSA
hard,test,3832,OTHER_MIXED,GLF
hard,test,3833,MSA,MSA
hard,test,3834,MSA,MSA
hard,test,3835,MSA,MSA
hard,test,3836,MSA,MSA
hard,test,3837,OTHER_MIXED,GLF
hard,test,3838,MSA,MSA
hard,test,3839,MSA,MSA
hard,test,3840,MSA,MSA
hard,test,3841,OTHER_MIXED,GLF
hard,test,3842,MSA,MSA
hard,test,3843,MSA,MSA
hard,test,3844,MSA,MSA
hard,test,3845,MSA,MSA
hard,test,3846,MSA,MSA
hard,test,3847,MSA,MSA
hard,test,3848,MSA,MSA
hard,test,3849,MSA,MSA
hard,test,3850,MSA,MSA
hard,test,3851,OTHER_MIXED,GLF
hard,test,3852,MSA,MSA
hard,test,3853,MSA,MSA
hard,test,3854,MSA,MSA
hard,test,3855,MSA,MSA
hard,test,3856,MSA,MSA
hard,test,3857,MSA,MSA
hard,test,3858,MSA,MSA
hard,test,3859,MSA,MSA
hard,test,3860,MSA,MSA
hard,test,3861,OTHER_MIXED,GLF
hard,test,3862,MSA,MSA
hard,test,3863,OTHER_MIXED,GLF
hard,test,3864,MSA,MSA
hard,test,3865,EGY,EGY
hard,test,3866,MSA,MSA
hard,test,3867,OTHER_MIXED,GLF
hard,test,3868,MSA,MSA
hard,test,3869,OTHER_MIXED,GLF
hard,test,3870,OTHER_MIXED,GLF
hard,test,3871,MSA,MSA
hard,test,3872,OTHER_MIXED,GLF
hard,test,3873,MSA,MSA
hard,test,3874,OTHER_MIXED,GLF
hard,test,3875,OTHER_MIXED,GLF
hard,test,3876,MSA,MSA
hard,test,3877,OTHER_MIXED,GLF
hard,test,3878,MSA,MSA
hard,test,3879,OTHER_MIXED,GLF
hard,test,3880,MSA,MSA
hard,test,3881,OTHER_MIXED,GLF
hard,test,3882,OTHER_MIXED,GLF
hard,test,3883,MSA,MSA
hard,test,3884,OTHER_MIXED,GLF
hard,test,3885,OTHER_MIXED,GLF
hard,test,3886,MSA,MSA
hard,test,3887,MSA,MSA
hard,test,3888,OTHER_MIXED,GLF
hard,test,3889,MSA,MSA
hard,test,3890,OTHER_MIXED,GLF
hard,test,3891,MSA,MSA
hard,test,3892,MSA,MSA
hard,test,3893,MSA,MSA
hard,test,3894,OTHER_MIXED,GLF
hard,test,3895,OTHER_MIXED,GLF
hard,test,3896,MSA,MSA
hard,test,3897,MSA,MSA
hard,test,3898,OTHER_MIXED,GLF
hard,test,3899,OTHER_MIXED,GLF
hard,test,3900,OTHER_MIXED,GLF
hard,test,3901,MSA,MSA
hard,test,3902,MSA,MSA
hard,test,3903,MSA,MSA
hard,test,3904,MSA,MSA
hard,test,3905,OTHER_MIXED,LEV
hard,test,3906,MSA,MSA
hard,test,3907,OTHER_MIXED,GLF
hard,test,3908,MSA,MSA
hard,test,3909,MSA,MSA
hard,test,3910,OTHER_MIXED,GLF
hard,test,3911,OTHER_MIXED,GLF
hard,test,3912,MSA,MSA
hard,test,3913,OTHER_MIXED,LEV
hard,test,3914,OTHER_MIXED,GLF
hard,test,3915,MSA,MSA
hard,test,3916,MSA,MSA
hard,test,3917,OTHER_MIXED,GLF
hard,test,3918,OTHER_MIXED,GLF
hard,test,3919,OTHER_MIXED,GLF
hard,test,3920,OTHER_MIXED,GLF
hard,test,3921,MSA,MSA
hard,test,3922,MSA,MSA
hard,test,3923,MSA,MSA
hard,test,3924,MSA,MSA
hard,test,3925,MSA,MSA
hard,test,3926,OTHER_MIXED,GLF
hard,test,3927,MSA,MSA
hard,test,3928,MSA,MSA
hard,test,3929,MSA,MSA
hard,test,3930,OTHER_MIXED,GLF
hard,test,3931,OTHER_MIXED,GLF
hard,test,3932,OTHER_MIXED,GLF
hard,test,3933,OTHER_MIXED,GLF
hard,test,3934,OTHER_MIXED,LEV
hard,test,3935,MSA,MSA
hard,test,3936,MSA,MSA
hard,test,3937,MSA,MSA
hard,test,3938,OTHER_MIXED,GLF
hard,test,3939,OTHER_MIXED,GLF
hard,test,3940,OTHER_MIXED,GLF
hard,test,3941,OTHER_MIXED,GLF
hard,test,3942,OTHER_MIXED,GLF
hard,test,3943,OTHER_MIXED,LEV
hard,test,3944,MSA,MSA
hard,test,3945,MSA,MSA
hard,test,3946,MSA,MSA
hard,test,3947,MSA,MSA
hard,test,3948,MSA,MSA
hard,test,3949,MSA,MSA
hard,test,3950,OTHER_MIXED,GLF
hard,test,3951,OTHER_MIXED,GLF
hard,test,3952,OTHER_MIXED,LEV
hard,test,3953,MSA,MSA
hard,test,3954,MSA,MSA
hard,test,3955,MSA,MSA
hard,test,3956,MSA,MSA
hard,test,3957,OTHER_MIXED,GLF
hard,test,3958,MSA,MSA
hard,test,3959,MSA,MSA
hard,test,3960,MSA,MSA
hard,test,3961,MSA,MSA
hard,test,3962,MSA,MSA
hard,test,3963,MSA,MSA
hard,test,3964,MSA,MSA
hard,test,3965,MSA,MSA
hard,test,3966,MSA,MSA
hard,test,3967,OTHER_MIXED,GLF
hard,test,3968,MSA,MSA
hard,test,3969,MSA,MSA
hard,test,3970,MSA,MSA
hard,test,3971,MSA,MSA
hard,test,3972,MSA,MSA
hard,test,3973,OTHER_MIXED,GLF
hard,test,3974,MSA,MSA
hard,test,3975,MSA,MSA
hard,test,3976,MSA,MSA
hard,test,3977,OTHER_MIXED,GLF
hard,test,3978,OTHER_MIXED,GLF
hard,test,3979,OTHER_MIXED,GLF
hard,test,3980,MSA,MSA
hard,test,3981,MSA,MSA
hard,test,3982,MSA,MSA
hard,test,3983,MSA,MSA
hard,test,3984,MSA,MSA
hard,test,3985,MAGHREB,MAGHREB
hard,test,3986,MSA,MSA
hard,test,3987,MSA,MSA
hard,test,3988,MSA,MSA
hard,test,3989,MSA,MSA
hard,test,3990,MSA,MSA
